Country_Code,Country,High_Income_Country,Year,LMY_Education_Female_IAScore,LMY_Education_Female_GBScore,LMY_Education_Male_IAScore,LMY_Education_Male_GBScore,HiY_Education_Female_IAScore,HiY_Education_Female_GBScore,HiY_Education_Male_IAScore,HiY_Education_Male_GBScore,LMY_Food_Female_IAScore,LMY_Food_Female_GBScore,LMY_Food_Male_IAScore,LMY_Food_Male_GBScore,HiY_Food_Female_IAScore,HiY_Food_Female_GBScore,HiY_Food_Male_IAScore,HiY_Food_Male_GBScore,H_EducQual_Female_MRYear,H_EducQual_Female_MRGDP,H_EducQual_Female_IAFrontier,H_EducQual_Female_MRValue,H_EducQual_Female_IAPenalty,H_EducQual_Female_IAScore,H_EducQual_Female_GBPenalty,H_EducQual_Female_GBScore,H_EducQual_Male_MRYear,H_EducQual_Male_MRGDP,H_EducQual_Male_IAFrontier,H_EducQual_Male_MRValue,H_EducQual_Male_IAPenalty,H_EducQual_Male_IAScore,H_EducQual_Male_GBPenalty,H_EducQual_Male_GBScore,TotNetPrimEn_Female_MRYear,TotNetPrimEn_Female_MRGDP,TotNetPrimEn_Female_IAFrontier,TotNetPrimEn_Female_MRValue,TotNetPrimEn_Female_IAPenalty,TotNetPrimEn_Female_IAScore,TotNetPrimEn_Female_GBPenalty,TotNetPrimEn_Female_GBScore,TotNetPrimEn_Male_MRYear,TotNetPrimEn_Male_MRGDP,TotNetPrimEn_Male_IAFrontier,TotNetPrimEn_Male_MRValue,TotNetPrimEn_Male_IAPenalty,TotNetPrimEn_Male_IAScore,TotNetPrimEn_Male_GBPenalty,TotNetPrimEn_Male_GBScore,TotNetUpSecEn_Female_MRYear,TotNetUpSecEn_Female_MRGDP,TotNetUpSecEn_Female_IAFrontier,TotNetUpSecEn_Female_MRValue,TotNetUpSecEn_Female_IAPenalty,TotNetUpSecEn_Female_IAScore,TotNetUpSecEn_Female_GBPenalty,TotNetUpSecEn_Female_GBScore,TotNetUpSecEn_Male_MRYear,TotNetUpSecEn_Male_MRGDP,TotNetUpSecEn_Male_IAFrontier,TotNetUpSecEn_Male_MRValue,TotNetUpSecEn_Male_IAPenalty,TotNetUpSecEn_Male_IAScore,TotNetUpSecEn_Male_GBPenalty,TotNetUpSecEn_Male_GBScore,PISAmath_Female_MRYear,PISAmath_Female_MRGDP,PISAmath_Female_IAFrontier,PISAmath_Female_MRValue,PISAmath_Female_IAPenalty,PISAmath_Female_IAScore,PISAmath_Female_GBPenalty,PISAmath_Female_GBScore,PISAmath_Male_MRYear,PISAmath_Male_MRGDP,PISAmath_Male_IAFrontier,PISAmath_Male_MRValue,PISAmath_Male_IAPenalty,PISAmath_Male_IAScore,PISAmath_Male_GBPenalty,PISAmath_Male_GBScore,PISAreading_Female_MRYear,PISAreading_Female_MRGDP,PISAreading_Female_IAFrontier,PISAreading_Female_MRValue,PISAreading_Female_IAPenalty,PISAreading_Female_IAScore,PISAreading_Female_GBPenalty,PISAreading_Female_GBScore,PISAreading_Male_MRYear,PISAreading_Male_MRGDP,PISAreading_Male_IAFrontier,PISAreading_Male_MRValue,PISAreading_Male_IAPenalty,PISAreading_Male_IAScore,PISAreading_Male_GBPenalty,PISAreading_Male_GBScore,PISAscience_Female_MRYear,PISAscience_Female_MRGDP,PISAscience_Female_IAFrontier,PISAscience_Female_MRValue,PISAscience_Female_IAPenalty,PISAscience_Female_IAScore,PISAscience_Female_GBPenalty,PISAscience_Female_GBScore,PISAscience_Male_MRYear,PISAscience_Male_MRGDP,PISAscience_Male_IAFrontier,PISAscience_Male_MRValue,PISAscience_Male_IAPenalty,PISAscience_Male_IAScore,PISAscience_Male_GBPenalty,PISAscience_Male_GBScore,HiY_PISAAverage_Female_IAScore,HiY_PISAAverage_Female_GBScore,HiY_PISAAverage_Male_IAScore,HiY_PISAAverage_Male_GBScore,NotStunted_Female_MRYear,NotStunted_Female_MRGDP,NotStunted_Female_IAFrontier,NotStunted_Female_MRValue,NotStunted_Female_IAPenalty,NotStunted_Female_IAScore,NotStunted_Female_GBPenalty,NotStunted_Female_GBScore,NotStunted_Male_MRYear,NotStunted_Male_MRGDP,NotStunted_Male_IAFrontier,NotStunted_Male_MRValue,NotStunted_Male_IAPenalty,NotStunted_Male_IAScore,NotStunted_Male_GBPenalty,NotStunted_Male_GBScore,FoodSecure_Female_MRYear,FoodSecure_Female_MRGDP,FoodSecure_Female_IAFrontier,FoodSecure_Female_MRValue,FoodSecure_Female_IAPenalty,FoodSecure_Female_IAScore,FoodSecure_Female_GBPenalty,FoodSecure_Female_GBScore,FoodSecure_Male_MRYear,FoodSecure_Male_MRGDP,FoodSecure_Male_IAFrontier,FoodSecure_Male_MRValue,FoodSecure_Male_IAPenalty,FoodSecure_Male_IAScore,FoodSecure_Male_GBPenalty,FoodSecure_Male_GBScore,AdultSurvival_Female_MRYear,AdultSurvival_Female_MRGDP,AdultSurvival_Female_IAFrontier,AdultSurvival_Female_MRValue,AdultSurvival_Female_IAPenalty,AdultSurvival_Female_IAScore,AdultSurvival_Female_GBPenalty,AdultSurvival_Female_GBScore,AdultSurvival_Male_MRYear,AdultSurvival_Male_MRGDP,AdultSurvival_Male_IAFrontier,AdultSurvival_Male_MRValue,AdultSurvival_Male_IAPenalty,AdultSurvival_Male_IAScore,AdultSurvival_Male_GBPenalty,AdultSurvival_Male_GBScore,SeniorSurvival_Female_MRYear,SeniorSurvival_Female_MRGDP,SeniorSurvival_Female_IAFrontier,SeniorSurvival_Female_MRValue,SeniorSurvival_Female_IAPenalty,SeniorSurvival_Female_IAScore,SeniorSurvival_Female_GBPenalty,SeniorSurvival_Female_GBScore,SeniorSurvival_Male_MRYear,SeniorSurvival_Male_MRGDP,SeniorSurvival_Male_IAFrontier,SeniorSurvival_Male_MRValue,SeniorSurvival_Male_IAPenalty,SeniorSurvival_Male_IAScore,SeniorSurvival_Male_GBPenalty,SeniorSurvival_Male_GBScore,U5Survival_Female_MRYear,U5Survival_Female_MRGDP,U5Survival_Female_IAFrontier,U5Survival_Female_MRValue,U5Survival_Female_IAPenalty,U5Survival_Female_IAScore,U5Survival_Female_GBPenalty,U5Survival_Female_GBScore,U5Survival_Male_MRYear,U5Survival_Male_MRGDP,U5Survival_Male_IAFrontier,U5Survival_Male_MRValue,U5Survival_Male_IAPenalty,U5Survival_Male_IAScore,U5Survival_Male_GBPenalty,U5Survival_Male_GBScore,NotLTUnemploy_Female_MRYear,NotLTUnemploy_Female_MRGDP,NotLTUnemploy_Female_IAFrontier,NotLTUnemploy_Female_MRValue,NotLTUnemploy_Female_IAPenalty,NotLTUnemploy_Female_IAScore,NotLTUnemploy_Female_GBPenalty,NotLTUnemploy_Female_GBScore,NotLTUnemploy_Male_MRYear,NotLTUnemploy_Male_MRGDP,NotLTUnemploy_Male_IAFrontier,NotLTUnemploy_Male_MRValue,NotLTUnemploy_Male_IAPenalty,NotLTUnemploy_Male_IAScore,NotLTUnemploy_Male_GBPenalty,NotLTUnemploy_Male_GBScore
VCT,St. Vincent and the Grenadines,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,6480.030949,93.60495449,86.82614987,0,90.53305087,0,86.4348665,1990,6480.030949,89.98767348,80.17962783,0,85.57378837,0,80.80503865,1990,6480.030949,62.87568966,56.08821057,0,88.2723141,0,64.66862097,1990,6480.030949,51.21121348,44.66089695,0,85.82526612,0,59.19536858,1990,6480.030949,99.0445907,97.8,0,96.11606618,0,93.33333333,1990,6480.030949,98.80573837,97.44,0,95.70600011,0,92.24242424,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,6536.590419,93.63433096,87.48957174,0,91.42204703,0,87.31942899,1991,6536.590419,90.02239113,80.6857745,0,86.27420107,0,81.50802014,1991,6536.590419,62.99139833,57.76177945,0,90.98207831,0,66.78706259,1991,6536.590419,51.29941788,45.61606343,0,87.72478205,0,60.62099019,1991,6536.590419,99.05311854,97.87,0,96.30888166,0,93.54545455,1991,6536.590419,98.81639817,97.51,0,95.893947,0,92.45454545,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,6926.344997,93.8237216,86.92420951,0,90.39382541,0,86.56561268,1992,6926.344997,90.24621644,80.66620784,0,85.96257918,0,81.48084422,1992,6926.344997,63.7601151,56.21938427,0,87.16692299,0,64.83466364,1992,6926.344997,51.89121248,45.60934886,0,86.60332441,0,60.61096845,1992,6926.344997,99.10798509,97.91,0,96.26888735,0,93.66666667,1992,6926.344997,98.88498137,97.56,0,95.84449697,0,92.60606061,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,7195.408296,93.94249456,86.37480178,0,89.48091413,0,85.83306904,1993,7195.408296,90.38658448,80.78010499,0,85.9526842,0,81.63903471,1993,7195.408296,64.26325226,54.72899681,0,83.91202796,0,62.94809722,1993,7195.408296,52.28409953,45.77033534,0,86.22419746,0,60.85124678,1993,7195.408296,99.14229452,97.93,0,96.22835102,0,93.72727273,1993,7195.408296,98.92786816,97.59,0,95.80971661,0,92.6969697,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,100,97.75462,2.342142241,95.41247776,2.342142241,95.41247776,1994,7085.494169,100,95.83762,4.25378226,91.58383774,4.25378226,91.58383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,93.89506484,85.75924052,0,88.68375133,0,85.01232069,1994,7085.494169,90.33053117,80.06047201,0,84.97002879,0,80.63954446,1994,7085.494169,64.0603165,53.17978652,0,81.57725758,0,60.98707154,1994,7085.494169,52.12509759,44.36481915,0,83.53259973,0,58.75346141,1994,7085.494169,99.12860285,97.94,0,96.30048386,0,93.75757576,1994,7085.494169,98.91075356,97.6,0,95.89243933,0,92.72727273,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,100,97.75462,2.342142241,95.41247776,2.342142241,95.41247776,1994,7085.494169,100,95.83762,4.25378226,91.58383774,4.25378226,91.58383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,7620.417636,94.11301912,85.88152761,0,88.58529069,0,85.17537015,1995,7620.417636,90.58811351,80.29750934,0,84.99651959,0,80.96876297,1995,7620.417636,65.01595961,53.57908142,0,80.94360522,0,61.49250812,1995,7620.417636,52.88025387,44.98515135,0,83.51073378,0,59.67933037,1995,7620.417636,99.19142017,97.95,0,96.1436303,0,93.78787879,1995,7620.417636,98.98927522,97.6,0,95.65705941,0,92.72727273,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,100,97.75462,2.342142241,95.41247776,2.342142241,95.41247776,1994,7085.494169,100,95.83762,4.25378226,91.58383774,4.25378226,91.58383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,7710.727863,94.14683226,85.02462353,0,87.35605093,0,84.03283138,1996,7710.727863,90.62807449,78.95790754,0,82.99505409,0,79.10820492,1996,7710.727863,65.16966339,51.54496904,0,77.35620645,0,58.91768233,1996,7710.727863,53.00324485,42.50928837,0,78.13906848,0,55.98401249,1996,7710.727863,99.20114267,97.94,0,96.08354684,0,93.75757576,1996,7710.727863,99.00142834,97.59,0,95.58948331,0,92.6969697,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,100,97.75462,2.342142241,95.41247776,2.342142241,95.41247776,1994,7085.494169,100,95.83762,4.25378226,91.58383774,4.25378226,91.58383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,7981.978263,94.24379104,84.38616021,0,86.35504769,0,83.18154694,1997,7981.978263,90.74266214,78.58206678,0,82.30997319,0,78.58620386,1997,7981.978263,65.61893817,50.12493236,0,74.44032134,0,57.12016755,1997,7981.978263,53.36522557,42.02227083,0,76.5472928,0,55.25712065,1997,7981.978263,99.22898782,97.94,0.008860529,95.99167219,0.013665342,93.74391042,1997,7981.978263,99.03623478,97.58,0,95.45441345,0,92.66666667,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,100,97.75462,2.342142241,95.41247776,2.342142241,95.41247776,1994,7085.494169,100,95.83762,4.25378226,91.58383774,4.25378226,91.58383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,8316.534855,94.35466749,84.86118975,0,86.87924626,0,83.81491967,1998,8316.534855,90.87369795,78.36638053,0,81.84021217,0,78.28663962,1998,8316.534855,66.14877098,51.42623234,0,75.9234104,0,58.76738272,1998,8316.534855,53.79692129,41.87349922,0,75.56521651,0,55.03507346,1998,8316.534855,99.26076828,97.94,0.092365067,95.81359641,0.139197858,93.6183779,1998,8316.534855,99.07596035,97.58,0,95.33619466,0,92.66666667,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,7085.494169,100,97.75462,2.342142241,95.41247776,2.342142241,95.41247776,1994,7085.494169,100,95.83762,4.25378226,91.58383774,4.25378226,91.58383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8554.677328,94.42830744,85.62831385,0,87.85006317,0,84.83775179,1999,8554.677328,90.96072698,77.92447569,0,81.09612259,0,77.6728829,1999,8554.677328,66.51054623,53.46369267,0,78.78924127,0,61.34644642,1999,8554.677328,54.09472428,41.30064584,0,73.94001365,0,54.18006842,1999,8554.677328,99.28183941,97.94,0.152849847,95.69051152,0.226921716,93.53065404,1999,8554.677328,99.10229926,97.59,0,95.28912478,0,92.6969697,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8708.795344,100,94.64623,6.4975537,88.1486763,6.4975537,88.1486763,2000,8708.795344,100,95.91259,5.036622388,90.87596761,5.036622388,90.87596761,2000,8708.795344,97.03543026,84.47858,0,87.05952019,0,84.47858,2000,8708.795344,97.03543026,69.31507,0,71.4327435,0,69.31507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8708.795344,94.47381823,85.7398905,0,87.94885111,0,84.98652066,2000,8708.795344,91.01451246,77.8568836,0,80.93498253,0,77.579005,2000,8708.795344,66.73821176,53.84646568,0,79.11869212,0,61.83096922,2000,8708.795344,54.28341178,41.41995876,0,73.89902087,0,54.3581474,2000,8708.795344,99.2948473,97.96,0.189597771,95.67708867,0.28034927,93.53783255,2000,8708.795344,99.11855913,97.59,0,95.24088512,0,92.6969697,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8708.795344,100,94.64623,6.4975537,88.1486763,6.4975537,88.1486763,2000,8708.795344,100,95.91259,5.036622388,90.87596761,5.036622388,90.87596761,2001,8874.456736,97.25271369,86.12279,0,88.55566773,0,86.12279,2001,8874.456736,97.25271369,66.07503,0,67.94157972,0,66.07503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,8874.456736,94.52097501,86.47767565,0,88.90900273,0,85.97023421,2001,8874.456736,91.0702432,78.42076012,0,81.68605974,0,78.36216683,2001,8874.456736,66.97748528,55.79176659,0,81.95196426,0,64.29337543,2001,8874.456736,54.48279561,42.7011727,0,76.19046626,0,56.27040701,2001,8874.456736,99.30831403,97.97,0.230102915,95.62757622,0.337877233,93.51060762,2001,8874.456736,99.13539254,97.61,0.0037776,95.24945437,0.00568686,92.7518889,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,9364.280332,100,95.23526,6.192856119,89.04240388,6.192856119,89.04240388,2002,9364.280332,100,95.99307,5.257065494,90.73600451,5.257065494,90.73600451,2002,9364.280332,97.85457921,71.97171,0,73.54965969,0,71.97171,2002,9364.280332,97.85457921,52.39094,0,53.53958948,0,52.39094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,9364.280332,94.65064701,86.95552831,0,89.40805208,0,86.60737109,2002,9364.280332,91.22349192,78.47972973,0,81.59040834,0,78.44406907,2002,9364.280332,67.65376504,57.31463597,0,83.49799239,0,66.22105818,2002,9364.280332,55.0523731,43.0426094,0,76.00560582,0,56.78001403,2002,9364.280332,99.3452841,97.99,0.350334091,95.45961428,0.50371307,93.40537784,2002,9364.280332,99.18160513,97.62,0.132730569,95.01479198,0.194718726,92.59316006,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,10021.08485,100,94.32436,7.709045115,86.61531489,7.709045115,86.61531489,2003,10021.08485,100,94.38781,7.629140499,86.7586695,7.629140499,86.7586695,2003,10021.08485,98.57773268,74.22018,0,75.29101956,0,74.22018,2003,10021.08485,98.57773268,56.17685,0,56.98736263,0,56.17685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,10021.08485,94.80462891,86.76495657,0,88.95719618,0,86.35327543,2003,10021.08485,91.40547053,79.05601954,0,82.20680461,0,79.24447159,2003,10021.08485,68.4935966,56.48474786,0,81.08651993,0,65.17056691,2003,10021.08485,55.77237906,44.23583437,0,77.27791192,0,58.56094682,2003,10021.08485,99.38906953,98,0.514680341,95.19662119,0.719674038,93.2197199,2003,10021.08485,99.23633691,97.64,0.306074919,94.74194522,0.436502959,92.41198189,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,10479.74861,100,94.45685,7.817424703,86.6394253,7.817424703,86.6394253,2004,10479.74861,100,94.52384,7.729804012,86.79403599,7.729804012,86.79403599,2004,10479.74861,99.03370262,75.89623,0,76.63676909,0,75.89623,2004,10479.74861,99.03370262,56.05859,0,56.60556812,0,56.05859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,10479.74861,94.900713,87.24658999,0,89.50061982,0,86.99545332,2004,10479.74861,91.51902446,80.26786257,0,83.81570803,0,80.9275869,2004,10479.74861,69.03913386,57.63848733,0,82.19737551,0,66.63099662,2004,10479.74861,56.24779214,46.7422871,0,81.45187405,0,62.30192105,2004,10479.74861,99.41632814,98.02,0.623311088,95.06920494,0.859307867,93.14069213,2004,10479.74861,99.27041017,97.66,0.424978987,94.58465936,0.596495824,92.31259509,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,10794.70457,100,92.79591,10.16900638,82.62690362,10.16900638,82.62690362,2005,10794.70457,100,93.96562,8.654279485,85.31134052,8.654279485,85.31134052,2005,10794.70457,99.32628942,70.13423,0,70.60993661,0,70.13423,2005,10794.70457,99.32628942,58.54969,0,58.94682097,0,58.54969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,10794.70457,94.96196368,87.92700087,0,90.35804074,0,87.90266782,2005,10794.70457,91.59141162,80.71395003,0,84.36953449,0,81.54715281,2005,10794.70457,69.39595898,59.30779934,0,84.33417283,0,68.74404979,2005,10794.70457,56.56210445,47.74957777,0,82.90890805,0,63.80533995,2005,10794.70457,99.43367935,98.03,0.69818429,94.97397078,0.953316909,93.07698612,2005,10794.70457,99.29209918,97.67,0.506708511,94.47008387,0.70367649,92.23571745,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,10794.70457,100,92.79591,10.16900638,82.62690362,10.16900638,82.62690362,2005,10794.70457,100,93.96562,8.654279485,85.31134052,8.654279485,85.31134052,2005,10794.70457,99.32628942,70.13423,0,70.60993661,0,70.13423,2005,10794.70457,99.32628942,58.54969,0,58.94682097,0,58.54969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,11613.85377,95.10571061,88.56002405,0,91.04627189,0,88.74669873,2006,11613.85377,91.76129435,81.22774625,0,84.90058391,0,82.26075868,2006,11613.85377,70.26250318,60.87590776,0,85.61716919,0,70.72899717,2006,11613.85377,57.3366857,48.92654359,0,83.93069414,0,65.56200536,2006,11613.85377,99.47432304,98.05,0.891935989,94.72206639,1.189983714,92.90092538,2006,11613.85377,99.34290379,97.69,0.718581741,94.17085736,0.972883302,92.0271167,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,12065.06999,100,97.64948,3.866177252,93.78330275,3.866177252,93.78330275,2007,12065.06999,100,99.24493,1.269357157,97.97557284,1.269357157,97.97557284,2007,12065.06999,100,83.49929,0.304945437,83.19434456,0.304945437,83.19434456,2007,12065.06999,100,78.38329,0.386381635,77.99690837,0.386381635,77.99690837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,12065.06999,95.1765543,89.14471943,0,91.75714827,0,89.52629257,2007,12065.06999,91.84501872,82.16382519,0,86.1390351,0,83.56086832,2007,12065.06999,70.70530461,62.36445725,0,87.30567127,0,72.61323703,2007,12065.06999,57.73878759,51.03713009,0,87.29273499,0,68.71213446,2007,12065.06999,99.49431398,98.07,0.990108826,94.62661974,1.308483196,92.84303196,2007,12065.06999,99.36789248,97.71,0.829138678,94.04883344,1.110615074,91.94999099,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,12065.06999,100,97.64948,3.866177252,93.78330275,3.866177252,93.78330275,2007,12065.06999,100,99.24493,1.269357157,97.97557284,1.269357157,97.97557284,2008,12169.67409,100,90.40778,0.22492436,90.18285564,0.22492436,90.18285564,2008,12169.67409,100,81.84258,0.404093998,81.438486,0.404093998,81.438486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,12169.67409,95.19222768,89.75664478,0,92.57355178,0,90.34219305,2008,12169.67409,91.8635418,82.23825648,0,86.22273496,0,83.66424511,2008,12169.67409,70.80472885,64.01770526,0,89.68611572,0,74.70595603,2008,12169.67409,57.82966857,51.34085736,0,87.71748644,0,69.16545875,2008,12169.67409,99.49873322,98.1,0.994903006,94.70113471,1.318292008,92.92413223,2008,12169.67409,99.37341652,97.75,0.836751004,94.14858975,1.12487347,92.05694471,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,12065.06999,100,97.64948,3.866177252,93.78330275,3.866177252,93.78330275,2007,12065.06999,100,99.24493,1.269357157,97.97557284,1.269357157,97.97557284,2009,12053.96379,100,87.07578,0.238505935,86.83727406,0.238505935,86.83727406,2009,12053.96379,100,82.24508,0.318001888,81.92707811,0.318001888,81.92707811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,12053.96379,95.17487423,89.57310463,0,92.34468163,0,90.09747284,2009,12053.96379,91.84303318,82.46297838,0,86.56980607,0,83.97635886,2009,12053.96379,70.69467879,63.44376484,0,88.96270736,0,73.97944917,2009,12053.96379,57.72908779,51.92528155,0,88.99316016,0,70.03773366,2009,12053.96379,99.4938402,98.14,0.940163599,94.89338458,1.259724135,93.10391223,2009,12053.96379,99.36730024,97.79,0.787531096,94.33934006,1.070025894,92.23300441,,,,,,,,,,,,,,,,
VCT,St. Vincent and the Grenadines,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,12065.06999,100,97.64948,3.866177252,93.78330275,3.866177252,93.78330275,2007,12065.06999,100,99.24493,1.269357157,97.97557284,1.269357157,97.97557284,2010,11571.13896,99.98500848,87.35795,0,87.37104825,0,87.35795,2010,11571.13896,99.98500848,81.31818,0,81.33037266,0,81.31818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,11571.13896,95.09871785,89.15079068,0,91.86315801,0,89.53438757,2010,11571.13896,91.75303018,81.92247137,0,85.90662114,0,83.22565469,2010,11571.13896,70.21937211,62.43084246,0,88.05795058,0,72.69726894,2010,11571.13896,57.29774873,50.96590108,0,87.89269557,0,68.6058225,2010,11571.13896,99.47234837,98.2,0.790707024,95.29104119,1.090011964,93.45544258,2010,11571.13896,99.34043546,97.85,0.640553411,94.75086466,0.895079213,92.58976927,,,,,,,,,,,,,,,,
