Country,iso3c,Year,Flag_HiY,Flag_LoworLowerMiddle,AdultSurvival_All,AdultSurvival_All_Source,AdultSurvival_Female,AdultSurvival_Female_Source,AdultSurvival_Male,AdultSurvival_Male_Source,AffordHouse,AffordHouse_Source,BasicSanitation,BasicSanitation_Source,Contraception,Contraception_Source,FoodSecure_All,FoodSecure_All_Source,FoodSecure_Female,FoodSecure_Female_Source,FoodSecure_Male,FoodSecure_Male_Source,GDP,GDP_Source,H_EducQual_All,H_EducQual_All_Source,H_EducQual_Female,H_EducQual_Female_Source,H_EducQual_Male,H_EducQual_Male_Source,NotAbsPoor,NotAbsPoor_Source,NotLowBirWt,NotLowBirWt_Source,NotLTUnemploy_All,NotLTUnemploy_All_Source,NotLTUnemploy_Female,NotLTUnemploy_Female_Source,NotLTUnemploy_Male,NotLTUnemploy_Male_Source,NotRelPoor,NotRelPoor_Source,NotStunted_All,NotStunted_All_Source,NotStunted_Female,NotStunted_Female_Source,NotStunted_Male,NotStunted_Male_Source,PISAaverage_All,PISAaverage_All_Source,PISAaverage_Female,PISAaverage_Female_Source,PISAaverage_Male,PISAaverage_Male_Source,PISAmath_All,PISAmath_All_Source,PISAmath_Female,PISAmath_Female_Source,PISAmath_Male,PISAmath_Male_Source,PISAreading_All,PISAreading_All_Source,PISAreading_Female,PISAreading_Female_Source,PISAreading_Male,PISAreading_Male_Source,PISAscience_All,PISAscience_All_Source,PISAscience_Female,PISAscience_Female_Source,PISAscience_Male,PISAscience_Male_Source,SafeSanitation,SafeSanitation_Source,SeniorSurvival_All,SeniorSurvival_All_Source,SeniorSurvival_Female,SeniorSurvival_Female_Source,SeniorSurvival_Male,SeniorSurvival_Male_Source,TotNetPrimEn_All,TotNetPrimEn_All_Source,TotNetPrimEn_Female,TotNetPrimEn_Female_Source,TotNetPrimEn_Male,TotNetPrimEn_Male_Source,TotNetUpSecEn_All,TotNetUpSecEn_All_Source,TotNetUpSecEn_Female,TotNetUpSecEn_Female_Source,TotNetUpSecEn_Male,TotNetUpSecEn_Male_Source,U5Survival_All,U5Survival_All_Source,U5Survival_Female,U5Survival_Female_Source,U5Survival_Male,U5Survival_Male_Source,WaterInHome,WaterInHome_Source
Wallis and Futuna Islands,WLF,2000,0,0,88.72580855,standard,89.13191588,standard,88.44841558,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.52281692,standard,54.94545328,standard,43.66446699,standard,,,,,,,,,,,,,98.57897,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.451737,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.57897,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.23161,standard
Wallis and Futuna Islands,WLF,2001,0,0,89.8237303,standard,88.2218489,standard,91.4261075,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31690983,standard,52.97619803,standard,51.52015709,standard,,,,,,,,,,,,,98.988639,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.235573,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.988639,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.23161,standard
Wallis and Futuna Islands,WLF,2002,0,0,90.03955363,standard,90.04289622,standard,90.14261538,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.79853572,standard,57.17949302,standard,47.75176823,standard,,,,,,,,,,,,,98.823155,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.665443,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.823155,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.18948,standard
Wallis and Futuna Islands,WLF,2003,0,0,90.12762597,standard,90.28057918,standard,90.07567627,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.11318696,standard,57.78249303,standard,47.56522349,standard,,,,,,,,,,,,,98.814443,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.721075,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.814443,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.14735,standard
Wallis and Futuna Islands,WLF,2004,0,0,90.29727284,standard,90.92046273,standard,89.78218393,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.67979851,standard,59.45022947,standard,46.75822848,standard,,,,,,,,,,,,,98.776154,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.870609,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.776154,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.10524,standard
Wallis and Futuna Islands,WLF,2005,0,0,89.64460786,standard,90.00347858,standard,89.3876581,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.98029836,standard,57.08032451,standard,45.80405021,standard,,,,,,,,,,,,,98.718865,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.656212,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.718865,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.06314,standard
Wallis and Futuna Islands,WLF,2006,0,0,90.77292665,standard,90.81025939,standard,90.834022,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.87368658,standard,59.15824653,standard,49.73500564,standard,,,,,,,,,,,,,98.912668,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.844879,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.912668,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.02104,standard
Wallis and Futuna Islands,WLF,2007,0,0,91.29708182,standard,91.68645963,standard,91.00976519,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.31868343,standard,61.67774304,standard,50.25619521,standard,,,,,,,,,,,,,98.935284,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.042292,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.935284,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.97896,standard
Wallis and Futuna Islands,WLF,2008,0,0,91.59359738,standard,92.17172931,standard,91.10213048,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.09076239,standard,63.21299936,standard,50.53301002,standard,,,,,,,,,,,,,98.947148,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.147889,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.947148,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.93688,standard
Wallis and Futuna Islands,WLF,2009,0,0,91.33120196,standard,91.56367469,standard,91.18979835,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.17225752,standard,61.2963538,standard,50.79762302,standard,,,,,,,,,,,,,98.958394,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.015618,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.958394,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.89481,standard
Wallis and Futuna Islands,WLF,2010,0,0,89.65998739,standard,92.21182234,standard,87.19847296,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.66261908,standard,63.34188641,standard,41.0299152,standard,,,,,,,,,,,,,98.387916,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.156627,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.387916,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.85275,standard
Wallis and Futuna Islands,WLF,2011,0,0,91.65823729,standard,92.24586616,standard,91.1460556,standard,,,,,,,,,,,,,,,,,,,,,,,99.9,Wallis et Futuna - Agence de santé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.09471712,standard,63.45157936,standard,50.66535909,standard,,,,,,,,,,,,,98.952784,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.164048,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.952784,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.8107,standard
Wallis and Futuna Islands,WLF,2012,0,0,91.64241228,standard,92.17172931,standard,91.18979835,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.01909125,standard,63.21299936,standard,50.79762302,standard,,,,,,,,,,,,,98.958394,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.147889,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.958394,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.76866,standard
Wallis and Futuna Islands,WLF,2013,0,0,91.0562878,standard,91.35147323,standard,90.834022,standard,,,,,,,,,,,,,,,,,,,,,,,99.9,NMDI for Public Health (https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_NMDI_HEA&df[ag]=SPC&df[vs]=1.0&dq=A.WF%2BVU%2BTV%2BTO%2BTK%2BSB%2BWS%2BPG%2BPW%2BMP%2BNU%2BNR%2BNC%2BFM%2BMH%2BKI%2BGU%2BPF%2BFJ%2BCK%2BAS.NMDI0129%2BNMDI0116.....&pd=1990%2C2022&ly[rw]=GEO_PICT&ly[cl]=URBANIZATION&ly[rs]=TIME_PERIOD%2CINDICATOR&vw=tb),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.16272628,standard,60.64374078,standard,49.73500564,standard,,,,,,,,,,,,,98.912668,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,97.969557,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.912668,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.72662,standard
Wallis and Futuna Islands,WLF,2014,0,0,91.77159121,standard,91.97371413,standard,91.61563339,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.32516483,standard,62.58106994,standard,52.10965499,standard,,,,,,,,,,,,,99.012823,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.104765,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.012823,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.6846,standard
Wallis and Futuna Islands,WLF,2015,0,0,92.06770097,standard,92.0732948,standard,92.10014266,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.26797096,standard,62.89790958,standard,53.65898991,standard,,,,,,,,,,,,,99.074349,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.126446,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.074349,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.64258,standard
Wallis and Futuna Islands,WLF,2016,0,0,92.36904972,standard,92.55422317,standard,92.17818409,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.00727844,standard,64.45572402,standard,53.91444437,standard,,,,,,,,,,,,,99.084219,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.23134,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.084219,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.60058,standard
Wallis and Futuna Islands,WLF,2017,0,0,91.71481694,standard,91.66796199,standard,91.78027886,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.86006643,standard,61.62010809,standard,52.62920606,standard,,,,,,,,,,,,,99.033779,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.038273,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.033779,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.55858,standard
Wallis and Futuna Islands,WLF,2018,0,0,92.03672428,standard,92.78366491,standard,91.14442458,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.22765771,standard,65.21558544,standard,50.66043922,standard,,,,,,,,,,,,,98.952575,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.281502,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.952575,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.51659,standard
Wallis and Futuna Islands,WLF,2019,0,0,93.33605129,standard,93.55040526,standard,93.06764559,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.21106014,standard,67.88128926,standard,57.32417969,standard,,,,,,,,,,,,,99.181512,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.447462,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.181512,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.47461,standard
Wallis and Futuna Islands,WLF,2020,0,0,92.72696656,standard,93.03150916,standard,92.35891111,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.90742637,standard,66.04897267,standard,54.58562291,standard,,,,,,,,,,,,,99.104039,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.335782,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.104039,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.43264,standard
Wallis and Futuna Islands,WLF,2021,0,0,92.57934803,standard,93.10946767,standard,91.96273127,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.29512483,standard,65.32827402,standard,52.25528184,standard,,,,,,,,,,,,,99.124246,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.42685,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,99.124246,United Nations Population Division Retrieved 1_20_24 from https://population.un.org/wpp/download/standard/mortality/,98.39068,standard
,,,,,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,72.92266368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
